URL,name,price,ingredients
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/soflow-by-Vis-Plantis-odzywka-do-wlosow-po-prostowaniu-keratynowym-zapach-soczystych-brzoskwini-i,2055050,13183","SO!FLOW BY VIS PLANTIS, odżywka do włosów, po prostowaniu keratynowym, zapach soczystych brzoskwini i kokosa, 400 ml",16.49,"Aqua, Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Triticum Vulgare Germ Oil, Hydrolyzed Jojoba Esters, Butyrospermum Parkii Butter, Undecane, Tridecane, Withania Somnifera Root Extract, Betaine, Cetrimonium Chloride, Behentrimonium Chloride, Tocopherol, Lactic Acid, Isopropyl Alcohol, Parfum, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Linalool, Coumarin, Hexyl Cinnamal"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Alterra-odzywka-do-wlosow-nawilzajaca-Owoc-Granatu-200-ml,132040,13183","ALTERRA, odżywka do włosów, nawilżająca, Owoc Granatu, 200 ml",13.99,"Aqua, Alcohol* Denat., Glycerin, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Myristyl Alcohol, Glycine Soja Oil*, Punica Granatum Seed Oil*, Ricinus Communis Seed Oil*, Punica Granatum Fruit Extract*, Aloe Barbadensis Leaf Juice Powder*, Acacia Farnesiana Flower Extract*, Lauroyl Sarcosine, Sodium Lactate, Hydroxyethylcellulose, Carthamus Tinctorius Seed Oil*, Tocopherol, Helianthus Annuus Seed Oil*, Ascorbyl Palmitate, Levulinic Acid, Sodium Levulinate, Parfum,**, Linalol**, Limonene**, Geraniol**. *składniki z certyfikowanych upraw ekologicznych.**pochodzące z naturalnych olejków eterycznych."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Ultimate-Repair-odzywka-do-wlosow-mocno-zniszczonych-200-ml,135371,13183","SCHWARZKOPF GLISS, Ultimate Repair , odżywka do włosów mocno zniszczonych, 200 ml",10.99,"Aqua (Water, Eau), Cetearyl Alcohol, Quaternium-87, Stearamidopropyl Dimethylamine, Dimethicone, Distearoylethyl Hydroxyethylmonium Methosulfate, Isopropyl Myristate, Hydrolyzed Keratin, Hydrolyzed Pearl, Citric Acid, Glycerin, Dicaprylyl Carbonate, Propylene Glycol, Dimethiconol, Potassium Sorbate, Sorbic Acid, Phenoxyethanol, Polyquaternium-37, Sodium Methylparaben, Parfum (Fragrance), Linalool, Limonene, Benzyl Alcohol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hairmate-Kissy-odzywka-do-wlosow-250-ml,2072504,13183","HAIRMATE, Kissy , odżywka do włosów, 250 ml",39.99,"Aqua, Glycerin, Cetearyl Alcohol, Behentrimonium Chloride, Coco-Caprylate/Caprate, Moringa Oil/Hydrogenated Moringa Oil Esters, Eugenia Uniflora Fruit Extract, Polyquaternium-37, Isopropyl Alcohol, PEG-7 Glyceryl Cocoate, Ethylhexyl Methoxycinnamate, Polyester-37, Hydrogenated Polydecene, Guar Hydroxypropyltrimonium Chloride, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Trideceth-6, Hydrolyzed Soy Protein, Tocopherol, Lecithin, Ascorbyl Palmitate, Glyceryl Stearate, Glyceryl Oleate, Lindera Strychnifolia Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Ethylhexylglycerin, Propanediol, Sodium Benzoate, Potassium Sorbate, Parfum, Benzyl Alcohol, Tetramethyl acetyloctahydronaphthalenes, Citric Acid, Sodium Hydroxide, CI 16255."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Professional-kuracja-do-wlosow-nawilzajaca-13w1-intensywnie-pielegnujaca-100-ml,243881,13183","ISANA PROFESSIONAL, kuracja do włosów, nawilżająca, 13w1, intensywnie pielęgnująca, 100 ml",14.99,"Aqua, Isopropyl Palmitate, Cetearyl Alcohol, Quaternium-87, Glyceryl Stearate, Propylene Glycol, Panthenol, Prunus Armeniaca Kernel Oil, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Glycerin, Hydrolyzed Keratin, Bellis Perennis Flower Extract, Parfum, Hydroxyethylcellulose, Citric Acid, Limonene, Linalool, Isopropyl Alcohol, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Sorbic Acid."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Happy-Care-odzywka-do-wlosow-emolientowa-270-ml,2099737,13183","HAPPY CARE, odżywka do włosów, emolientowa, 270 ml",12.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Mangifera Indica Seed Butter, Argania Spinosa Kernel Oil, Olea Europaea Fruit Oil, Prunus Amygdalus Dulcis Oil, Zingiber Officinale Root Extract, Eucalyptus Globulus Leaf Oil, Cinnamomum Zeylanicum Bark Oil, Eugenia Caryophyllus Bud Oil, Rosmarinus Officinalis Leaf Oil, Citrus Limon Oil, Tocopheryl Acetate, Parfum, Glycerin, Phenoxyethanol, Isopropyl Alcohol, Cetrimonium Chloride, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Lactic Acid, Limonene, Citrus Aurantium Peel Oil."
"https://www.rossmann.pl/Produkt/Wygladzanie-wlosow/Stars-from-The-Stars-galaretka-do-laminacji-wlosow-Cosmic-Yummy-Jelly-200-ml,2033049,19837","STARS FROM THE STARS, galaretka do laminacji włosów, Cosmic Yummy Jelly, 200 ml",21.99,"Aqua (Carrier), Glycerin (Humectant), Potato Starch Modified (Viscosity Controlling), Cetrimonium Chloride (Hair Conditioner), Agar (Viscosity Controlling), Hydrolyzed Rice Protein (Hair Conditioner), Hydroxyethylcellulose (Viscosity Controlling), Guar Hydroxypropyltrimonium Chloride (Viscosity Controlling), Citric Acid (Ph Adjuster), Sodium Benzoate (Preservative), Benzyl Alcohol (Preservative), Benzoic Acid (Preservative), Dehydroacetic Acid (Preservative), Tocopherol (Antioxidant), Parfum (Fragnance), Linalool (Fragnance Component), Limonene (Fragnance Component)."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Full-Hair-Wonder-odzywka-do-wlosow-ekspresowa-200-ml,2099266,13183","SCHWARZKOPF GLISS, Full Hair Wonder , odżywka do włosów, ekspresowa, 200 ml",17.99,"Aqua (Water, Eau), Trisiloxane, Dimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Phenyl Trimethicone, Caffeine, Hydrolyzed Wheat Protein, Dimethiconol, Polyquaternium-16, Parfum (Fragrance), Cetyl PEG/PPG-10/1 Dimethicone, Cetrimonium Chloride, Lactic Acid, Sodium Benzoate, Limonene, Benzyl Salicylate, Hexyl Cinnamal, Benzyl Alcohol, Coumarin, Alpha-Isomethyl Ionone."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Stars-from-The-Stars-Cosmic-Hyaluron-odzywka-do-wlosow-nawilzajaca-150-ml,2073354,13183","STARS FROM THE STARS, Cosmic Hyaluron , odżywka do włosów, nawilżająca, 150 ml",19.99,"Aqua, Cyclopentasiloxane, Cetearyl Alcohol, Amodimethicone, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Dicaprylyl Ether, Sodium Hyaluronate, Hydrolyzed Algin, Betaine, Chlorella Vulgaris Extract, Citrus Aurantium Peel Oil, Citrus Limon Peel Oil, Distearoylethyl Dimonium Chloride, Cetrimonium Chloride, Maris Aqua, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydroxyethylcellulose, Glycerin, Citric Acid, Benzyl Alcohol, Benzoic Acid, Dehydroacetic Acid, Tocopherol, Parfum, Limonene, Tetramethyl Acetyloctahydronaphthalenes."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Biotebal-Effect-odzywka-do-wlosow-przeciw-wypadaniu-200-ml,243937,13183","BIOTEBAL, Effect , odżywka do włosów, przeciw wypadaniu, 200 ml",46.99,"Aqua, Cetearyl Alcohol, Propylene Glycol, Behenamidopropyl Dimethylamine, Isopropyl Palmitate, Glycerin, Cetrimonium Chloride, Cetyl Alcohol, Parfum, Diaminopyrimidine Oxide, Cynara Scolymus Leaf Extract, Argania Spinosa Kernel Oil, Biotin, Biosaccharide Gum-1, Behentrimonium Chloride, Dipropylene Glycol, Propanediol, Gluconolactone, Calcium Gluconate, Lactic Acid, Hydroxyethylcellulose, Sodium Nitrate, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Sodium Levulinate, Glyceryl Caprylate, Sodium Anisate, Levulinic Acid."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Ziaja-Kozie-Mleko-odzywka-do-wlosow-z-keratyna-200-ml,2040093,13183","ZIAJA, Kozie Mleko , odżywka do włosów z keratyną, 200 ml",7.49,"Aqua (Water), Cetearyl Alcohol, Cetrimonium Chloride, Isopropyl Myristate, Polyquaternium-70, Dipropylene Glycol, Panthenol, Hydrolyzed Keratin, Propylene Glycol, Goat Milk Extract, Sodium Benzoate, Parfum (Fragrance), Citric Acid."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Total-Repair-odzywka-do-wlosow-suchych-i-zniszczonych-200-ml,23339,13183","SCHWARZKOPF GLISS, Total Repair , odżywka do włosów suchych i zniszczonych, 200 ml",15.99,"Aqua, Cyclomethicone, Phenyl Trimethicone, Amodimethicone/Morpholinomethyl Silsesquioxane Copolymer, Prunus Armeniaca Kernel Oil, Tocopheryl Acetate, Panthenol, Hydrolyzed Keratin, Dimethiconol, Cetyl PEG/PPG-10/1 Dimethicone, Polyquaternium-16, Lactic Acid, Cetrimonium Chloride, Parfum, Sodium Benzoate, Trideceth-5, Linalool, Coumarin, Hexyl Cinnamal, Phenoxyethanol, CI 17200, CI 15985."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Garnier-Fructis-Goodbye-Damage-odzywka-do-wlosow-odbudowa-200-ml,263671,13183","GARNIER FRUCTIS, Goodbye Damage , odżywka do włosów, odbudowa, 200 ml",14.99,"Aqua / Water, Cetearyl Alcohol, Dipalmitoylethyl Hydroxyethylmonium Methosulfate, Sclerocarya Birrea Seed Oil, Amodimethicone, Behentrimonium Chloride, Sodium Chloride, Sodium Hydroxide, Arginine, Coco-Betaine, Isopropyl Alcohol, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Citric Acid, Lactic Acid, Cetyl Esters, Sodium Benzoate, Phenoxyethanol, Linalool, Coumarin, Limonene, Parfum / Fragrance (F.I.L. Z70057710/1)."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/TRESemme-Keratin-Smooth-odzywka-do-wlosow-400-ml,282124,13183","TRESEMMÉ, Keratin Smooth , odżywka do włosów, 400 ml",30.99,"Aqua (Water), Cetearyl Alcohol, Dimethicone, Stearamiopropyl Diemthylamine, Amodimethicone, Behentrimonium Chloride, Cetrimonium Chloride, Dipropylene Glycol, Disodium EDTA, Hydrolyzed Keratin, Lactic Acid, Magnesium Chloride, Magnesium Nitrate, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum (Fragrance), PEG-7, Propylheptyl Ether, Phenoxyethanol, Sclerocarya Birre (Marula) Seed Oil, Sodium Chloride, Benzyl Alcohol, Hexyl Cinnamal, Limonene, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Oil-Nutritive-odzywka-do-wlosow-ekspresowa-z-kwasem-oleinowym-i-olejem-marula-2,42866,13183","SCHWARZKOPF GLISS, Oil Nutritive , odżywka do włosów, ekspresowa, z kwasem oleinowym i olejem marula, 200 ml",15.99,"Aqua (Water, Eau), Cyclomethicone, Phenyl Trimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Sclerocarya Birrea Seed Oil, Hydrolyzed Keratin, Lactic Acid, Sodium Benzoate, Dimethiconol, Cetrimonium Chloride, Coumarin, Phenoxyethanol, Potassium Sorbate, Cetyl PEG/PPG-10/1 Dimethicone, Polyquaternium-16, Parfum (Fragrance), Benzyl Alcohol, Linalool, Alpha-Isomethyl Ionone, Citronellol, CI 47005, CI 19140 (Yellow 5), CI 15985 (Yellow 6)"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Cantu-Shea-Butter-odzywka-do-wlosow-nawilzajaca-400-ml,369847,13183","CANTU, Shea Butter , odżywka do włosów, nawilżająca, 400 ml",27.99,"Aqua (Water), Stearyl Alcohol, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Stearamidopropyl, Dimethylamine,Glycerylstearate, Phenoxyethanol, Parfum (Fragrance), Neopentyl Glycol Diheptanoate, Lactic Acid, Isododecane, Ethylhexylglycerin, Polyester-11, Panthenol, Disodium Edta, Benzyl Benzoate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Garnier-Fructis-Grow-Strong-odzywka-do-wlosow-wzmacniajaca-przeciw-wypadaniu-wlosy-oslabione-i-la,263692,13183","GARNIER FRUCTIS, Grow Strong , odżywka do włosów, wzmacniająca, przeciw wypadaniu, włosy osłabione i łamliwe, 200 ml",14.99,"Aqua/Water, Cetearyl Alcohol, Behentrimonium Chloride, Cetyl Esters, Niacinamide, Saccharum Officinarum Extract/Sugar Cane Extract, Hydroxypropyltrimonium Lemon Protein, Phenoxyethanol, Trideceth-6, Chlorhexidine Digluconate, Limonene, Camellia Sinensis Leaf Extract, Linalool, Amodimethicone, Isopropyl Alcohol, 1-Oleamido-1,3-Octadecanediol, Pyrus Malus Fruit Extract/Apple Fruit Extract, Pyridoxine HCI, Pyrus Malus Water/Apple Fruit Water, Citric Acid, Citronellol, Cetrimonium Chloride, Citrus Limon Peel Extract/Lemon Peel Extract, Leuconostoc/Radish Root Ferment Filtrate, Parfum/Fragrance. (F.I.L. C192427/1)."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/beBIO-Cosmetics-odzywka-do-wlosow-suchych-intensywnie-nawilzajaca-200-ml,335057,13183","BEBIO COSMETICS, odżywka do włosów suchych, intensywnie nawilżająca, 200 ml",15.49,"Aqua, Cetearyl Alcohol, Distearoylethyl Dimonium Chloride, Glycerin, Octyldodecanol, Aloe Barbadensis Leaf Juice, Xylitylglucoside, Guar Hydroxypropyltrimonium Chloride, Sorbitan Caprylate, Parfum, Anhydroxylitol, Xylitol, Citric Acid, Propanediol, Benzoic Acid, Biosacchardie Gum-1, Citrus Aurantifolia Fruit Extract, Persea Gratissima Fruit Extract, Ficus Carica Fruit Extract, Trigonella Foenum-Graecum Seed Extract, Coumarin, Sodium Levulinate, Glyceryl Caprylate, Sodium Anisate, Linalool, Potassium Sorbate, Sodium Benzoate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Alterra-Curly-Waves-odzywka-do-wlosow-kreconych-200-ml,383161,13183","ALTERRA, Curly Waves , odżywka do włosów kręconych, 200 ml",13.99,"Aqua, Cetearyl Alcohol, Glyceryl Stearate Citrate, Glycine Soja Oil, Glycerin, Caprylic/Capric Triglyceride, Argania Spinosa Kernel Oil, Butyrospermum Parkii Butter, Macadamia Integrifolia Seed Oil, Betaine, Caesalpinia Spinosa Gum, Brassicyl Isoleucinate, Esylate, Lactic Acid, Sodium Benzoate, Brassica Alcohol, Potassium Sorbate, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Tocopherol, Helianthus Annuus Seed Oil, Lactobacillus Ferment, Parfum."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Hair-In-Balance-by-OnlyBio-odzywka-do-wlosow-humektantowa-50-ml,392082,13183","HAIR IN BALANCE BY ONLYBIO, odżywka do włosów, humektantowa, 50 ml",7.99,"Aqua, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Behentrimonium Chloride, Betaine, Sodium PCA, Aloe Barbadensis Leaf Juice, Lactic Acid, Citrus Aurantium Dulcis Fruit Water, Tocopherol, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Propanediol, Cetrimonium Chloride, Benzyl Alcohol, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Parfum, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-w-sprayu-regenerujaca-bez-splukiwania-150-ml,2099564,13183","PETAL FRESH PURE, odżywka do włosów, w sprayu, regenerująca, bez spłukiwania, 150 ml",19.99,"Aqua, Propylene Glycol, Dodecane, Polysorbate 20, C9-12 Isoparaffin, *Argania Spinosa Kernel Oil, Fucus Vesiculosus Extract, Laminaria Hyperborea Extract, Tussilago Farfara Leaf Extract, *Equisetum Arvense (Horsetail) Extract, Macrocystis Pyrifera (Kelp) Extract, Algae Extract, Lemon Balm Extract, Lemon Grass Extract, Organic Aloe Barbadensis Leaf Juice, Camelia Sinensis Leaf Extract, Sucrose, Glycereth-8 Esters, Decane, Parfum, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Caprylyl Glycol, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Dermena-odzywka-do-wlosow-wlosy-oslabione-nadmiernie-wypadajace-200-ml,157072,13183","DERMENA, odżywka do włosów, włosy osłabione, nadmiernie wypadające, 200 ml",22.99,"Aqua, Quaternium-91 (and) Cetrimonium Methosulfate (and) Cetearyl Alcohol, Cetyl Alcohol, PPG-3 Benzyl Ether, Myristate, Distearoylethyl Dimonium Chloride (and) Cetearyl Alcohol, Tocopheryl Acetate, Butyrospermum Parkii, Parfum, DMDM Hydantoin, Methylparaben, Propylparaben, Phenoxyethanol, Methyl Niacinamide Chloride, Disodium EDTA, BHA, Hexyl Cinnamal, Limonene, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Phyto-Keratin-odzywka-do-wlosow-w-sprayu-150-ml,376708,13183","ISANA, Phyto-Keratin , odżywka do włosów w spray'u, 150 ml",15.99,"Aqua, Alcohol Denat., Glycerin, Heptyl Glucoside, Cetrimonium Chloride, Panthenol, Cocos Nucifera Water, Gardenia Taitensis Flower Extract, Cocos Nucifera Flower Nectar, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Lauroimonium Hydroxypropyl Hydrolyzed Wheat Protein, Hydrolyzed Sweet Almond Protein, Guar Hydroxypropyltrimonium Chloride, Leuconostoc/Radish Root Ferment Filtrate, Tapioca Starch, Alcohol, Heptanol, Citric Acid, Parfum, Benzyl Alcohol, Benzyl Salicylate, Hexyl Cinnamal, Linalool, Limonene, Sorbic Acid, Sodium Benzoate, Phenoxyethanol, Potassium Sorbate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Professional-odzywka-do-wlosow-wymarzona-dlugosc-200-ml,390117,13183","ISANA PROFESSIONAL, odżywka do włosów, wymarzona długość, 200 ml",10.99,"Aqua, Cetearyl Alcohol, Penthanol, Caffeine, Niacinamide, Ricinus Communis Seed Oil, Parfum, Isopropyl Myristate, Behentrimonium Chloride, Distearoylethyl Hydroxyethylmonium Methosulfate, Cetrimonium Chloride, Hydrolyzed Keratin, Isopropyl Alcohol, Sodium Benzoate, Linalool, Citric Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Schwarzkopf-Gliss-Split-Ends-Miracle-odzywka-do-wlosow-zniszczonych-i-rozdwojonych-koncowek-200-ml,351117,13183","SCHWARZKOPF GLISS, Split Ends Miracle , odżywka do włosów zniszczonych i rozdwojonych końcówek, 200 ml",15.99,"Aqua (Water, Eau), Cyclomethicone, Phenyl Trimethicone, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Vitis Vinifera (Grape) Seed Oil, Hydrolyzed Keratin, Sodium Benzoate, Lactic Acid, Dimethiconol, Cetrimonium Chloride, Coumarin, Potassium Sorbate, Phenoxyethanol, Cetyl PEG/PPG-10/1 Dimethicone, Polyquaternium-16, Parfum (Fragrance), Linalool, Benzyl Salicylate, Amyl Cinnamal, Limonene, Alpha-Isomethyl Ionone, Benzyl Alcohol, Citronellol."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Wierzbicki-Schmidt-Czarna-Orchidea-odzywka-do-wlosow-bez-splukiwania-20w1-Poranna-Rosa-150-ml,394944,13183","WIERZBICKI & SCHMIDT, Czarna Orchidea , odżywka do włosów, bez spłukiwania, 20w1, Poranna Rosa, 150 ml",19.99,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Bis-Diisopropanolamino-PG-Propyl Dimethicone/Bis-Isobutyl PEG-14 Copolymer, Polyquaternium-70, Ethylhexyl Methoxycinnamate, Aloe Barbadensis Leaf Juice, Hydrolyzed Keratin, Glycerin, Rosmarinus Officinalis Leaf Extract, Chamomilla Recutita Flower Extract, Arnica Montana Flower Extract, Lamium Album Extract, Salvia Officinalis Leaf Extract, Pinus Sylvestris Bud Extract, Nasturtium Officinale Extract, Arctium Majus Root Extract, Citrus Limon Peel Extract, Hedera Helix Leaf Extract, iCalendula Officinalis Flower Extract, Tropaeolum Majus Flower Extract, Porphyra Umbilicalis Extract, Caesalpinia Spinosa Gum, Panthenol, Niacinamide, Polyquaternium-55, Phenoxyethanol, Caprylyl Glycol, Cetrimonium Chloride, Tri7decth-12, Polysorbate 20, Butyloctanol, Dipropylene Glycol, Parfum, Citric Acid, BHT, Isopropyl Alcohol, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, Imidazolidinyl Urea, Coumarin, Hexyl Cinnamal, Limonene, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Yope-Balance-My-Hair-odzywka-do-wlosow-z-emolientami-300-ml,390569,13183","YOPE, Balance My Hair , odżywka do włosów z emolientami, 300 ml",31.99,"Aqua, Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Macadamia Integrifolia Seed Oil, Adansonia Digitata Seed Oil, Aspartic Acid, Cetyl Esters, Gluconolactone, Glyceryl Stearate, Levulinic Acid, Glycerin, Propanediol, Sodium Levulinate, Azadirachta Indica Leaf Extract, Lactic Acid, Hibiscus Sabdariffa Flower Extract, Bellis Perennis (Daisy) Flower Extract, Jasminum Officinale (Jasmine) Flower Extract, Spiraea Ulmaria Flower Extract, Backhousia Citriodora Leaf Extract, Tartaric Acid, 1,2-Hexanediol, Citric Acid, Butylene Glycol, Parfum."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Pantene-Pro-V-Miracles-Hydra-Glow-odzywka-do-wlosow-160-ml,2072949,13183","PANTENE, Pro-V Miracles Hydra Glow, odżywka do włosów, 160 ml",23.99,"Aqua, Stearyl Alcohol, Silicone Quaternium-26, Behetrimonium Chloride, Cetyl Alcohol, Parfum, Isopropyl Alcohol, benzyl Alcohol, Sodium Benzoate, Disodium EDTA, Citric Acid, Polysorbate 20, Panthenol, Panthenyl Ethyl Ether, Limonene, Histidine, Sodium Hydroxide, Sodium Hyaluronate, Phenoxyethanol, Biotin"
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Isana-Colour-Shine-odzywka-do-wlosow-farbowanych-i-tonowanych-300-ml,122979,13183","ISANA, Colour Shine , odżywka do włosów farbowanych i tonowanych, 300 ml",7.49,"Aqua, Cetearyl Alcohol, Glyceryl Stearate SE, Propylene Glycol, Stearamidopropyl Dimethylamine, Panthenol, Pantolactone, Niacinamide, Behentrimonium Chloride, Punica Granatum Fruit Extract, Paullinia Cupana Extract, Dipropylene Glycol, Benzophenone-4, Parfum, Hexyl Cinnamal, Linalool, Phenoxyethanol, Citric Acid, Sodium Hydroxide."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Yope-Boost-My-Hair-odzywka-do-wlosow-z-proteinami-300-ml,390567,13183","YOPE, Boost My Hair , odżywka do włosów z proteinami, 300 ml",31.99,"Aqua, Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Squalane, Cetyl Esters, Gluconolactone, Glyceryl Stearate, Limnanthes Alba (Meadowfoam) Seed Oil, Ethyl Olivate, Levulinic Acid, Glycerin, Aspartic Acid, Sodium Levulinate, Hydrolyzed Rice Bran Protein, Hydrolyzed Soy Protein, Kappaphycus Alvarezii Extract, Laminaria Saccharina Extract, Glycine, Ganoderma Lucidum (Mushroom) Extract, Olea Europaea (Olive) Leaf Extract, Parfum, Tetrasodium Glutamate Diacetate, Sodium Hydroxide, Tocopherol, Lactic Acid, Maltodextrin, Sodium Benzoate, Potassium Sorbate."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Happy-Care-odzywka-do-wlosow-humektantowa-270-ml,2099735,13183","HAPPY CARE, odżywka do włosów, humektantowa, 270 ml",12.99,"Aqua, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Panthenol, Trehalose, Allantoin, Sodium Hyaluronate, Glucose, Fructose, Urea, Maltose, Sodium Lactate, Butyrospermum Parkii Butter, Euterpe Oleracea Fruit Extract, Parfum, Cetrimonium Chloride, Pentylene Glycol, Citric Acid, Sodium Hydroxide, Sodium Pca, Sodium Chloride, Phenoxyethanol, Ethylhexylglycerin, Isopropyl Alcohol, Sorbic Acid, Potassium Sorbate, Lactic Acid."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Cantu-Avocado-odzywka-do-wlosow-nawilzajaca-400-ml,2082851,13183","CANTU, Avocado , odżywka do włosów, nawilżająca, 400 ml",27.99,"Aqua (Water), Cetyl Alcohol, Persea Gratissima (Avocado) Oil, Stearamidopropyl Dimethylamine, Glyceryl Stearate, Arachidyl Alcohol, Stearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Parfum (Fragrance), Neopentyl Glycol Diheptanoate, Phenoxyethanol, Ethylhexylglycerin, Lactic Acid, Isododecane, Polyester-11, Disodium EDTA, Panthenol, Benzyl salicylate, Geraniol, Hexyl cinnamal, Linalool."
"https://www.rossmann.pl/Produkt/Odzywki-do-wlosow/Petal-Fresh-Pure-odzywka-do-wlosow-nawilzenie-355-ml,221763,13183","PETAL FRESH PURE, odżywka do włosów, nawilżenie, 355 ml",23.99,"Aqua (Water), Glycerin (Derived from Vegetable Oil), Caprylic/Capric Triglyceride (Derived from Coconut), Behenyl Alcohol (Derived from Coconut Oil), Cetearyl Alcohol (Derived from Coconut Oil), Cetyl Alcohol (Derived from Coconut Oil), Stearyl Alcohol (Derived from Coconut Oil), Hydroxypropyl Methylcellulose (Derived from Cotton Fiber), *Olea Europaea (Olive) Fruit Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), *Vinitis Vinifera (Grape) Seed Extract, *Salvia Officinalis (Sage) Leaf Extract, Orbignya Oleifera (Babassu) Seed Oil, *Tussilago Farfara (Coltsfoot) Flower Extract, *Achillea Millefolium (Yarrow) Extract, *Equisetum Arvense (Horstail) Extract, * Rosmarinus Officinalis (Rosemary) Leaf Extract, *Althaea Officinalis (Marshmallow) Root Extract, *Chamomilla Recutita (Chamomile) Flower Extract, *Melissa Officinalis (Lemon Balm) Leaf Extract, *Thymus Vulgaris (Thyme) Extract, Dehydroacetic Acid (Derived from Cane Sugar), Ethylhexylglycerin (Derived from Vegetable Oil), **Fragrance *Certyfikowane organiczne składniki. **Zawiera naturalne kompozycje zapachowe."
